run_dir,iteration,round_duration_seconds,protocol,trial,similarity,run_id
sweep_merkle_n100000_sim99_t3,1,0.497136314,merkle,3,0.99,sweep_merkle_n100000_sim99_t3
sweep_merkle_n100000_sim99_t3,1,0.506238731,merkle,3,0.99,sweep_merkle_n100000_sim99_t3
sweep_merkle_n100000_sim99_t4,1,0.536709235,merkle,4,0.99,sweep_merkle_n100000_sim99_t4
sweep_merkle_n100000_sim99_t4,1,0.564719018,merkle,4,0.99,sweep_merkle_n100000_sim99_t4
sweep_merkle_n100000_sim99_t5,1,0.493308734,merkle,5,0.99,sweep_merkle_n100000_sim99_t5
sweep_merkle_n100000_sim99_t5,1,0.571193657,merkle,5,0.99,sweep_merkle_n100000_sim99_t5
sweep_rbf_riblt_n100000_sim99_t1,1,1.752768998,rbf_riblt,1,0.99,sweep_rbf_riblt_n100000_sim99_t1
sweep_rbf_riblt_n100000_sim99_t1,1,1.877488032,rbf_riblt,1,0.99,sweep_rbf_riblt_n100000_sim99_t1
sweep_rbf_riblt_n100000_sim99_t2,1,1.898424223,rbf_riblt,2,0.99,sweep_rbf_riblt_n100000_sim99_t2
sweep_rbf_riblt_n100000_sim99_t2,1,2.043758173,rbf_riblt,2,0.99,sweep_rbf_riblt_n100000_sim99_t2
sweep_rbf_riblt_n100000_sim99_t3,1,2.020189253,rbf_riblt,3,0.99,sweep_rbf_riblt_n100000_sim99_t3
sweep_rbf_riblt_n100000_sim99_t3,1,2.155392793,rbf_riblt,3,0.99,sweep_rbf_riblt_n100000_sim99_t3
sweep_rbf_riblt_n100000_sim99_t4,1,1.820415408,rbf_riblt,4,0.99,sweep_rbf_riblt_n100000_sim99_t4
sweep_rbf_riblt_n100000_sim99_t4,1,1.996672922,rbf_riblt,4,0.99,sweep_rbf_riblt_n100000_sim99_t4
sweep_rbf_riblt_n100000_sim99_t5,1,1.87312108,rbf_riblt,5,0.99,sweep_rbf_riblt_n100000_sim99_t5
sweep_rbf_riblt_n100000_sim99_t5,1,1.787351701,rbf_riblt,5,0.99,sweep_rbf_riblt_n100000_sim99_t5
sweep_riblt_n100000_sim100_t1,1,0.621535205,riblt,1,1,sweep_riblt_n100000_sim100_t1
sweep_riblt_n100000_sim100_t1,1,0.64050061,riblt,1,1,sweep_riblt_n100000_sim100_t1
sweep_riblt_n100000_sim100_t2,1,0.594225929,riblt,2,1,sweep_riblt_n100000_sim100_t2
sweep_riblt_n100000_sim100_t2,1,0.607108227,riblt,2,1,sweep_riblt_n100000_sim100_t2
sweep_riblt_n100000_sim100_t3,1,0.602443109,riblt,3,1,sweep_riblt_n100000_sim100_t3
sweep_riblt_n100000_sim100_t3,1,0.613449469,riblt,3,1,sweep_riblt_n100000_sim100_t3
sweep_riblt_n100000_sim100_t4,1,0.592842725,riblt,4,1,sweep_riblt_n100000_sim100_t4
sweep_riblt_n100000_sim100_t4,1,0.609235735,riblt,4,1,sweep_riblt_n100000_sim100_t4
sweep_riblt_n100000_sim100_t5,1,0.648578459,riblt,5,1,sweep_riblt_n100000_sim100_t5
sweep_riblt_n100000_sim100_t5,1,0.663525405,riblt,5,1,sweep_riblt_n100000_sim100_t5
sweep_merkle_n100000_sim100_t1,1,0.0,merkle,1,1,sweep_merkle_n100000_sim100_t1
sweep_merkle_n100000_sim100_t1,1,0.0,merkle,1,1,sweep_merkle_n100000_sim100_t1
sweep_merkle_n100000_sim100_t2,1,0.0,merkle,2,1,sweep_merkle_n100000_sim100_t2
sweep_merkle_n100000_sim100_t2,1,0.0,merkle,2,1,sweep_merkle_n100000_sim100_t2
sweep_merkle_n100000_sim100_t3,1,0.0,merkle,3,1,sweep_merkle_n100000_sim100_t3
sweep_merkle_n100000_sim100_t3,1,0.0,merkle,3,1,sweep_merkle_n100000_sim100_t3
sweep_merkle_n100000_sim100_t4,1,0.0,merkle,4,1,sweep_merkle_n100000_sim100_t4
sweep_merkle_n100000_sim100_t4,1,0.0,merkle,4,1,sweep_merkle_n100000_sim100_t4
sweep_merkle_n100000_sim100_t5,1,0.0,merkle,5,1,sweep_merkle_n100000_sim100_t5
sweep_merkle_n100000_sim100_t5,1,0.0,merkle,5,1,sweep_merkle_n100000_sim100_t5
sweep_rbf_riblt_n100000_sim100_t1,1,1.591628394,rbf_riblt,1,1,sweep_rbf_riblt_n100000_sim100_t1
sweep_rbf_riblt_n100000_sim100_t1,1,1.507216659,rbf_riblt,1,1,sweep_rbf_riblt_n100000_sim100_t1
sweep_rbf_riblt_n100000_sim100_t2,1,1.453777798,rbf_riblt,2,1,sweep_rbf_riblt_n100000_sim100_t2
sweep_rbf_riblt_n100000_sim100_t2,1,1.574994853,rbf_riblt,2,1,sweep_rbf_riblt_n100000_sim100_t2
sweep_rbf_riblt_n100000_sim100_t3,1,1.541072376,rbf_riblt,3,1,sweep_rbf_riblt_n100000_sim100_t3
sweep_rbf_riblt_n100000_sim100_t3,1,1.475384465,rbf_riblt,3,1,sweep_rbf_riblt_n100000_sim100_t3
sweep_rbf_riblt_n100000_sim100_t4,1,1.464929853,rbf_riblt,4,1,sweep_rbf_riblt_n100000_sim100_t4
sweep_rbf_riblt_n100000_sim100_t4,1,1.544556551,rbf_riblt,4,1,sweep_rbf_riblt_n100000_sim100_t4
sweep_rbf_riblt_n100000_sim100_t5,1,1.614916428,rbf_riblt,5,1,sweep_rbf_riblt_n100000_sim100_t5
sweep_rbf_riblt_n100000_sim100_t5,1,1.5326961730000002,rbf_riblt,5,1,sweep_rbf_riblt_n100000_sim100_t5
