run_id,protocol,trial,similarity,iteration,cpu_round_seconds,similarity_numeric,cpu_round_ms
sweep_rbf_riblt_n100000_sim80_t11,rbf_riblt,11,0.8,1,2.73867,0.8,2738.67
sweep_rbf_riblt_n100000_sim80_t12,rbf_riblt,12,0.8,1,2.694382,0.8,2694.382
sweep_rbf_riblt_n100000_sim80_t13,rbf_riblt,13,0.8,1,2.888769,0.8,2888.769
sweep_rbf_riblt_n100000_sim80_t14,rbf_riblt,14,0.8,1,2.803623,0.8,2803.623
sweep_rbf_riblt_n100000_sim80_t15,rbf_riblt,15,0.8,1,2.731414,0.8,2731.414
sweep_rbf_riblt_n100000_sim80_t16,rbf_riblt,16,0.8,1,2.701357,0.8,2701.357
sweep_rbf_riblt_n100000_sim80_t17,rbf_riblt,17,0.8,1,2.798724,0.8,2798.724
sweep_rbf_riblt_n100000_sim80_t18,rbf_riblt,18,0.8,1,2.766998,0.8,2766.998
sweep_rbf_riblt_n100000_sim80_t19,rbf_riblt,19,0.8,1,2.839745,0.8,2839.7450000000003
sweep_rbf_riblt_n100000_sim80_t2,rbf_riblt,2,0.8,1,2.813323,0.8,2813.323
sweep_rbf_riblt_n100000_sim80_t20,rbf_riblt,20,0.8,1,2.727367,0.8,2727.367
sweep_rbf_riblt_n100000_sim80_t21,rbf_riblt,21,0.8,1,2.849604,0.8,2849.604
sweep_rbf_riblt_n100000_sim80_t22,rbf_riblt,22,0.8,1,2.80405,0.8,2804.05
sweep_rbf_riblt_n100000_sim80_t23,rbf_riblt,23,0.8,1,2.847262,0.8,2847.262
sweep_rbf_riblt_n100000_sim80_t24,rbf_riblt,24,0.8,1,2.776925,0.8,2776.9249999999997
sweep_rbf_riblt_n100000_sim80_t25,rbf_riblt,25,0.8,1,2.794931,0.8,2794.931
sweep_rbf_riblt_n100000_sim80_t26,rbf_riblt,26,0.8,1,2.75322,0.8,2753.22
sweep_rbf_riblt_n100000_sim80_t27,rbf_riblt,27,0.8,1,2.784878,0.8,2784.878
sweep_rbf_riblt_n100000_sim80_t28,rbf_riblt,28,0.8,1,2.901139,0.8,2901.139
sweep_rbf_riblt_n100000_sim80_t29,rbf_riblt,29,0.8,1,2.825926,0.8,2825.926
sweep_rbf_riblt_n100000_sim80_t3,rbf_riblt,3,0.8,1,2.75983,0.8,2759.83
sweep_rbf_riblt_n100000_sim80_t30,rbf_riblt,30,0.8,1,2.82694,0.8,2826.94
sweep_rbf_riblt_n100000_sim80_t4,rbf_riblt,4,0.8,1,2.801106,0.8,2801.1059999999998
sweep_rbf_riblt_n100000_sim80_t5,rbf_riblt,5,0.8,1,2.806988,0.8,2806.988
sweep_rbf_riblt_n100000_sim80_t6,rbf_riblt,6,0.8,1,2.77166,0.8,2771.66
sweep_rbf_riblt_n100000_sim80_t7,rbf_riblt,7,0.8,1,2.902678,0.8,2902.678
sweep_rbf_riblt_n100000_sim80_t8,rbf_riblt,8,0.8,1,2.807289,0.8,2807.2889999999998
sweep_rbf_riblt_n100000_sim80_t9,rbf_riblt,9,0.8,1,2.64699,0.8,2646.9900000000002
sweep_rbf_riblt_n100000_sim85_t1,rbf_riblt,1,0.85,1,2.910286,0.85,2910.286
sweep_rbf_riblt_n100000_sim85_t10,rbf_riblt,10,0.85,1,2.992672,0.85,2992.672
sweep_rbf_riblt_n100000_sim85_t11,rbf_riblt,11,0.85,1,2.941862,0.85,2941.862
sweep_rbf_riblt_n100000_sim85_t12,rbf_riblt,12,0.85,1,3.220277,0.85,3220.277
sweep_rbf_riblt_n100000_sim85_t13,rbf_riblt,13,0.85,1,2.9384620000000004,0.85,2938.4620000000004
sweep_rbf_riblt_n100000_sim85_t14,rbf_riblt,14,0.85,1,3.048746,0.85,3048.746
sweep_rbf_riblt_n100000_sim85_t15,rbf_riblt,15,0.85,1,2.958388,0.85,2958.388
sweep_rbf_riblt_n100000_sim85_t16,rbf_riblt,16,0.85,1,3.082706,0.85,3082.706
sweep_rbf_riblt_n100000_sim85_t17,rbf_riblt,17,0.85,1,2.982328,0.85,2982.328
sweep_rbf_riblt_n100000_sim85_t18,rbf_riblt,18,0.85,1,2.977416,0.85,2977.4159999999997
sweep_rbf_riblt_n100000_sim85_t19,rbf_riblt,19,0.85,1,2.986441,0.85,2986.4410000000003
sweep_rbf_riblt_n100000_sim85_t2,rbf_riblt,2,0.85,1,2.911873,0.85,2911.873
sweep_rbf_riblt_n100000_sim85_t20,rbf_riblt,20,0.85,1,2.893609,0.85,2893.609
sweep_rbf_riblt_n100000_sim85_t21,rbf_riblt,21,0.85,1,2.93787,0.85,2937.8700000000003
sweep_rbf_riblt_n100000_sim85_t22,rbf_riblt,22,0.85,1,3.013014,0.85,3013.014
sweep_rbf_riblt_n100000_sim85_t23,rbf_riblt,23,0.85,1,3.004953,0.85,3004.953
sweep_rbf_riblt_n100000_sim85_t24,rbf_riblt,24,0.85,1,2.987193,0.85,2987.193
sweep_rbf_riblt_n100000_sim85_t25,rbf_riblt,25,0.85,1,3.057448,0.85,3057.448
sweep_rbf_riblt_n100000_sim85_t26,rbf_riblt,26,0.85,1,2.849266,0.85,2849.266
sweep_rbf_riblt_n100000_sim85_t27,rbf_riblt,27,0.85,1,2.900312,0.85,2900.312
sweep_rbf_riblt_n100000_sim85_t28,rbf_riblt,28,0.85,1,2.996772,0.85,2996.772
sweep_rbf_riblt_n100000_sim85_t29,rbf_riblt,29,0.85,1,2.9355740000000003,0.85,2935.5740000000005
sweep_rbf_riblt_n100000_sim85_t3,rbf_riblt,3,0.85,1,3.039769,0.85,3039.7690000000002
sweep_rbf_riblt_n100000_sim85_t30,rbf_riblt,30,0.85,1,2.952074,0.85,2952.074
sweep_rbf_riblt_n100000_sim85_t4,rbf_riblt,4,0.85,1,3.158218,0.85,3158.2180000000003
sweep_rbf_riblt_n100000_sim85_t5,rbf_riblt,5,0.85,1,2.932202,0.85,2932.202
sweep_rbf_riblt_n100000_sim85_t6,rbf_riblt,6,0.85,1,3.033018,0.85,3033.018
sweep_rbf_riblt_n100000_sim85_t7,rbf_riblt,7,0.85,1,2.947974,0.85,2947.9739999999997
sweep_rbf_riblt_n100000_sim85_t8,rbf_riblt,8,0.85,1,2.993071,0.85,2993.071
sweep_rbf_riblt_n100000_sim85_t9,rbf_riblt,9,0.85,1,3.078318,0.85,3078.3179999999998
sweep_rbf_riblt_n100000_sim90_t1,rbf_riblt,1,0.9,1,2.765494,0.9,2765.4939999999997
sweep_rbf_riblt_n100000_sim90_t10,rbf_riblt,10,0.9,1,2.808765,0.9,2808.7650000000003
sweep_rbf_riblt_n100000_sim90_t11,rbf_riblt,11,0.9,1,2.743465,0.9,2743.465
sweep_rbf_riblt_n100000_sim90_t12,rbf_riblt,12,0.9,1,2.849509,0.9,2849.509
sweep_rbf_riblt_n100000_sim90_t13,rbf_riblt,13,0.9,1,2.802321,0.9,2802.321
sweep_rbf_riblt_n100000_sim90_t14,rbf_riblt,14,0.9,1,2.65417,0.9,2654.17
sweep_rbf_riblt_n100000_sim90_t15,rbf_riblt,15,0.9,1,2.966719,0.9,2966.719
sweep_rbf_riblt_n100000_sim90_t16,rbf_riblt,16,0.9,1,2.796814,0.9,2796.814
sweep_rbf_riblt_n100000_sim90_t17,rbf_riblt,17,0.9,1,3.021862,0.9,3021.862
sweep_rbf_riblt_n100000_sim90_t18,rbf_riblt,18,0.9,1,2.794519,0.9,2794.5190000000002
sweep_rbf_riblt_n100000_sim90_t19,rbf_riblt,19,0.9,1,2.96257,0.9,2962.5699999999997
sweep_rbf_riblt_n100000_sim90_t2,rbf_riblt,2,0.9,1,2.90499,0.9,2904.9900000000002
sweep_rbf_riblt_n100000_sim90_t20,rbf_riblt,20,0.9,1,2.809815,0.9,2809.815
sweep_rbf_riblt_n100000_sim90_t21,rbf_riblt,21,0.9,1,2.69404,0.9,2694.0400000000004
sweep_rbf_riblt_n100000_sim90_t22,rbf_riblt,22,0.9,1,2.724377,0.9,2724.377
sweep_rbf_riblt_n100000_sim90_t23,rbf_riblt,23,0.9,1,2.798771,0.9,2798.7709999999997
sweep_rbf_riblt_n100000_sim90_t24,rbf_riblt,24,0.9,1,2.772679,0.9,2772.679
sweep_rbf_riblt_n100000_sim90_t25,rbf_riblt,25,0.9,1,3.087294,0.9,3087.294
sweep_rbf_riblt_n100000_sim90_t26,rbf_riblt,26,0.9,1,2.758922,0.9,2758.922
sweep_rbf_riblt_n100000_sim90_t27,rbf_riblt,27,0.9,1,2.836083,0.9,2836.083
sweep_rbf_riblt_n100000_sim90_t28,rbf_riblt,28,0.9,1,2.822526,0.9,2822.526
sweep_rbf_riblt_n100000_sim90_t29,rbf_riblt,29,0.9,1,2.717717,0.9,2717.717
sweep_rbf_riblt_n100000_sim90_t3,rbf_riblt,3,0.9,1,2.772168,0.9,2772.168
sweep_rbf_riblt_n100000_sim90_t30,rbf_riblt,30,0.9,1,2.651138,0.9,2651.138
sweep_rbf_riblt_n100000_sim90_t4,rbf_riblt,4,0.9,1,2.787411,0.9,2787.411
sweep_rbf_riblt_n100000_sim90_t5,rbf_riblt,5,0.9,1,2.833619,0.9,2833.619
sweep_rbf_riblt_n100000_sim90_t6,rbf_riblt,6,0.9,1,2.753116,0.9,2753.116
sweep_rbf_riblt_n100000_sim90_t7,rbf_riblt,7,0.9,1,2.73176,0.9,2731.7599999999998
sweep_rbf_riblt_n100000_sim90_t8,rbf_riblt,8,0.9,1,2.765482,0.9,2765.482
sweep_rbf_riblt_n100000_sim90_t9,rbf_riblt,9,0.9,1,2.9600120000000003,0.9,2960.012
sweep_rbf_riblt_n100000_sim95_t1,rbf_riblt,1,0.95,1,2.472859,0.95,2472.859
sweep_rbf_riblt_n100000_sim95_t10,rbf_riblt,10,0.95,1,2.519251,0.95,2519.251
sweep_rbf_riblt_n100000_sim95_t11,rbf_riblt,11,0.95,1,2.573306,0.95,2573.306
sweep_rbf_riblt_n100000_sim95_t12,rbf_riblt,12,0.95,1,2.615954,0.95,2615.9539999999997
sweep_rbf_riblt_n100000_sim95_t13,rbf_riblt,13,0.95,1,2.442465,0.95,2442.4649999999997
sweep_rbf_riblt_n100000_sim95_t14,rbf_riblt,14,0.95,1,2.515758,0.95,2515.758
sweep_rbf_riblt_n100000_sim95_t15,rbf_riblt,15,0.95,1,2.55675,0.95,2556.75
sweep_rbf_riblt_n100000_sim95_t16,rbf_riblt,16,0.95,1,2.466203,0.95,2466.203
sweep_rbf_riblt_n100000_sim95_t17,rbf_riblt,17,0.95,1,2.590674,0.95,2590.674
sweep_rbf_riblt_n100000_sim95_t18,rbf_riblt,18,0.95,1,2.549541,0.95,2549.541
sweep_rbf_riblt_n100000_sim95_t19,rbf_riblt,19,0.95,1,2.507963,0.95,2507.963
sweep_rbf_riblt_n100000_sim95_t2,rbf_riblt,2,0.95,1,2.645235,0.95,2645.235
sweep_rbf_riblt_n100000_sim95_t20,rbf_riblt,20,0.95,1,2.581503,0.95,2581.503
sweep_rbf_riblt_n100000_sim95_t21,rbf_riblt,21,0.95,1,2.523153,0.95,2523.1530000000002
sweep_rbf_riblt_n100000_sim95_t22,rbf_riblt,22,0.95,1,2.5852500000000003,0.95,2585.2500000000005
sweep_rbf_riblt_n100000_sim95_t23,rbf_riblt,23,0.95,1,2.493491,0.95,2493.491
sweep_rbf_riblt_n100000_sim95_t24,rbf_riblt,24,0.95,1,2.514843,0.95,2514.843
sweep_rbf_riblt_n100000_sim95_t25,rbf_riblt,25,0.95,1,2.553401,0.95,2553.401
sweep_rbf_riblt_n100000_sim95_t26,rbf_riblt,26,0.95,1,2.437719,0.95,2437.719
sweep_rbf_riblt_n100000_sim95_t27,rbf_riblt,27,0.95,1,2.586818,0.95,2586.818
sweep_rbf_riblt_n100000_sim95_t28,rbf_riblt,28,0.95,1,2.493148,0.95,2493.148
sweep_rbf_riblt_n100000_sim95_t29,rbf_riblt,29,0.95,1,2.585226,0.95,2585.226
sweep_rbf_riblt_n100000_sim95_t3,rbf_riblt,3,0.95,1,2.527019,0.95,2527.0190000000002
sweep_rbf_riblt_n100000_sim95_t30,rbf_riblt,30,0.95,1,2.533255,0.95,2533.255
sweep_rbf_riblt_n100000_sim95_t4,rbf_riblt,4,0.95,1,2.562488,0.95,2562.4880000000003
sweep_rbf_riblt_n100000_sim95_t5,rbf_riblt,5,0.95,1,2.720389,0.95,2720.389
sweep_rbf_riblt_n100000_sim95_t6,rbf_riblt,6,0.95,1,2.712102,0.95,2712.102
sweep_rbf_riblt_n100000_sim95_t7,rbf_riblt,7,0.95,1,2.5936000000000003,0.95,2593.6000000000004
sweep_rbf_riblt_n100000_sim95_t8,rbf_riblt,8,0.95,1,2.663274,0.95,2663.274
sweep_rbf_riblt_n100000_sim95_t9,rbf_riblt,9,0.95,1,2.620709,0.95,2620.7090000000003
sweep_rbf_riblt_n100000_sim97_t1,rbf_riblt,1,0.97,1,2.32519,0.97,2325.19
sweep_rbf_riblt_n100000_sim97_t10,rbf_riblt,10,0.97,1,2.424469,0.97,2424.469
sweep_rbf_riblt_n100000_sim97_t11,rbf_riblt,11,0.97,1,2.432596,0.97,2432.596
sweep_rbf_riblt_n100000_sim97_t12,rbf_riblt,12,0.97,1,2.282489,0.97,2282.489
sweep_rbf_riblt_n100000_sim97_t13,rbf_riblt,13,0.97,1,2.55469,0.97,2554.69
sweep_rbf_riblt_n100000_sim97_t14,rbf_riblt,14,0.97,1,2.410242,0.97,2410.242
sweep_rbf_riblt_n100000_sim97_t15,rbf_riblt,15,0.97,1,2.55131,0.97,2551.31
sweep_rbf_riblt_n100000_sim97_t16,rbf_riblt,16,0.97,1,2.510564,0.97,2510.564
sweep_rbf_riblt_n100000_sim97_t17,rbf_riblt,17,0.97,1,2.450685,0.97,2450.685
sweep_rbf_riblt_n100000_sim97_t18,rbf_riblt,18,0.97,1,2.457066,0.97,2457.0660000000003
sweep_rbf_riblt_n100000_sim97_t19,rbf_riblt,19,0.97,1,2.444978,0.97,2444.978
sweep_rbf_riblt_n100000_sim97_t2,rbf_riblt,2,0.97,1,2.357647,0.97,2357.647
sweep_rbf_riblt_n100000_sim97_t20,rbf_riblt,20,0.97,1,2.466457,0.97,2466.4570000000003
sweep_rbf_riblt_n100000_sim97_t21,rbf_riblt,21,0.97,1,2.4491590000000003,0.97,2449.159
sweep_rbf_riblt_n100000_sim97_t22,rbf_riblt,22,0.97,1,2.4729620000000003,0.97,2472.9620000000004
sweep_rbf_riblt_n100000_sim97_t23,rbf_riblt,23,0.97,1,2.4309290000000003,0.97,2430.9290000000005
sweep_rbf_riblt_n100000_sim97_t24,rbf_riblt,24,0.97,1,2.404309,0.97,2404.309
sweep_rbf_riblt_n100000_sim97_t25,rbf_riblt,25,0.97,1,2.476951,0.97,2476.951
sweep_rbf_riblt_n100000_sim97_t26,rbf_riblt,26,0.97,1,2.323149,0.97,2323.149
sweep_rbf_riblt_n100000_sim97_t27,rbf_riblt,27,0.97,1,2.497042,0.97,2497.042
sweep_rbf_riblt_n100000_sim97_t28,rbf_riblt,28,0.97,1,2.4245210000000004,0.97,2424.521
sweep_rbf_riblt_n100000_sim97_t29,rbf_riblt,29,0.97,1,2.445751,0.97,2445.751
sweep_rbf_riblt_n100000_sim97_t3,rbf_riblt,3,0.97,1,2.649794,0.97,2649.794
sweep_rbf_riblt_n100000_sim97_t30,rbf_riblt,30,0.97,1,2.192922,0.97,2192.922
sweep_rbf_riblt_n100000_sim97_t4,rbf_riblt,4,0.97,1,2.427019,0.97,2427.0190000000002
sweep_rbf_riblt_n100000_sim97_t5,rbf_riblt,5,0.97,1,2.438523,0.97,2438.523
sweep_rbf_riblt_n100000_sim97_t6,rbf_riblt,6,0.97,1,2.48146,0.97,2481.46
sweep_rbf_riblt_n100000_sim97_t7,rbf_riblt,7,0.97,1,2.429003,0.97,2429.0029999999997
sweep_rbf_riblt_n100000_sim97_t8,rbf_riblt,8,0.97,1,2.529744,0.97,2529.744
sweep_rbf_riblt_n100000_sim97_t9,rbf_riblt,9,0.97,1,2.63736,0.97,2637.36
sweep_rbf_riblt_n100000_sim99_t1,rbf_riblt,1,0.99,1,2.206502,0.99,2206.502
sweep_rbf_riblt_n100000_sim99_t10,rbf_riblt,10,0.99,1,2.213591,0.99,2213.591
sweep_rbf_riblt_n100000_sim99_t11,rbf_riblt,11,0.99,1,2.02748,0.99,2027.4800000000002
sweep_rbf_riblt_n100000_sim99_t12,rbf_riblt,12,0.99,1,2.012385,0.99,2012.385
sweep_rbf_riblt_n100000_sim99_t13,rbf_riblt,13,0.99,1,2.030799,0.99,2030.799
sweep_rbf_riblt_n100000_sim99_t14,rbf_riblt,14,0.99,1,2.134331,0.99,2134.331
sweep_rbf_riblt_n100000_sim99_t15,rbf_riblt,15,0.99,1,2.08345,0.99,2083.45
sweep_rbf_riblt_n100000_sim99_t16,rbf_riblt,16,0.99,1,2.070039,0.99,2070.0389999999998
sweep_rbf_riblt_n100000_sim99_t17,rbf_riblt,17,0.99,1,1.980637,0.99,1980.637
sweep_rbf_riblt_n100000_sim99_t18,rbf_riblt,18,0.99,1,2.2710120000000003,0.99,2271.012
sweep_rbf_riblt_n100000_sim99_t19,rbf_riblt,19,0.99,1,2.016327,0.99,2016.327
sweep_rbf_riblt_n100000_sim99_t2,rbf_riblt,2,0.99,1,2.118919,0.99,2118.919
sweep_rbf_riblt_n100000_sim99_t20,rbf_riblt,20,0.99,1,2.027588,0.99,2027.5880000000002
sweep_rbf_riblt_n100000_sim99_t21,rbf_riblt,21,0.99,1,2.153449,0.99,2153.449
sweep_rbf_riblt_n100000_sim99_t22,rbf_riblt,22,0.99,1,2.038227,0.99,2038.227
sweep_rbf_riblt_n100000_sim99_t23,rbf_riblt,23,0.99,1,2.140884,0.99,2140.884
sweep_rbf_riblt_n100000_sim99_t24,rbf_riblt,24,0.99,1,1.958052,0.99,1958.052
sweep_rbf_riblt_n100000_sim99_t25,rbf_riblt,25,0.99,1,2.055381,0.99,2055.3810000000003
sweep_rbf_riblt_n100000_sim99_t26,rbf_riblt,26,0.99,1,2.107119,0.99,2107.119
sweep_rbf_riblt_n100000_sim99_t27,rbf_riblt,27,0.99,1,2.12025,0.99,2120.25
sweep_rbf_riblt_n100000_sim99_t28,rbf_riblt,28,0.99,1,2.09712,0.99,2097.12
sweep_rbf_riblt_n100000_sim99_t29,rbf_riblt,29,0.99,1,2.1536470000000003,0.99,2153.6470000000004
sweep_rbf_riblt_n100000_sim99_t3,rbf_riblt,3,0.99,1,2.00841,0.99,2008.41
sweep_rbf_riblt_n100000_sim99_t30,rbf_riblt,30,0.99,1,2.081137,0.99,2081.137
sweep_rbf_riblt_n100000_sim99_t4,rbf_riblt,4,0.99,1,2.044852,0.99,2044.852
sweep_rbf_riblt_n100000_sim99_t5,rbf_riblt,5,0.99,1,2.12779,0.99,2127.79
sweep_rbf_riblt_n100000_sim99_t6,rbf_riblt,6,0.99,1,2.067199,0.99,2067.199
sweep_rbf_riblt_n100000_sim99_t7,rbf_riblt,7,0.99,1,2.012682,0.99,2012.6819999999998
sweep_rbf_riblt_n100000_sim99_t8,rbf_riblt,8,0.99,1,2.113975,0.99,2113.975
sweep_rbf_riblt_n100000_sim99_t9,rbf_riblt,9,0.99,1,2.172285,0.99,2172.285
sweep_riblt_n100000_sim00_t1,riblt,1,0,1,13.503139,0.0,13503.139
sweep_riblt_n100000_sim00_t10,riblt,10,0,1,13.682423,0.0,13682.423
sweep_riblt_n100000_sim00_t11,riblt,11,0,1,13.059757,0.0,13059.757
sweep_riblt_n100000_sim00_t12,riblt,12,0,1,12.961525,0.0,12961.525
sweep_riblt_n100000_sim00_t13,riblt,13,0,1,13.648974,0.0,13648.974
sweep_riblt_n100000_sim00_t14,riblt,14,0,1,12.683061,0.0,12683.061
sweep_riblt_n100000_sim00_t15,riblt,15,0,1,13.495628,0.0,13495.628
sweep_riblt_n100000_sim00_t16,riblt,16,0,1,13.634818,0.0,13634.818
sweep_riblt_n100000_sim00_t17,riblt,17,0,1,12.89823,0.0,12898.23
sweep_riblt_n100000_sim00_t18,riblt,18,0,1,12.789676,0.0,12789.676
sweep_riblt_n100000_sim00_t19,riblt,19,0,1,13.203361999999998,0.0,13203.362
sweep_riblt_n100000_sim00_t2,riblt,2,0,1,13.413718,0.0,13413.717999999999
sweep_riblt_n100000_sim00_t20,riblt,20,0,1,13.783041,0.0,13783.041000000001
sweep_riblt_n100000_sim00_t21,riblt,21,0,1,13.605933,0.0,13605.933
sweep_riblt_n100000_sim00_t22,riblt,22,0,1,12.80792,0.0,12807.92
sweep_riblt_n100000_sim00_t23,riblt,23,0,1,13.000922,0.0,13000.921999999999
sweep_riblt_n100000_sim00_t24,riblt,24,0,1,13.669387,0.0,13669.387
sweep_riblt_n100000_sim00_t25,riblt,25,0,1,13.276088,0.0,13276.088
sweep_riblt_n100000_sim00_t26,riblt,26,0,1,13.794246,0.0,13794.246
sweep_riblt_n100000_sim00_t27,riblt,27,0,1,12.884235,0.0,12884.235
sweep_riblt_n100000_sim00_t28,riblt,28,0,1,13.382109,0.0,13382.109
sweep_riblt_n100000_sim00_t29,riblt,29,0,1,13.583875,0.0,13583.875
sweep_riblt_n100000_sim00_t3,riblt,3,0,1,13.928161,0.0,13928.161
sweep_riblt_n100000_sim00_t30,riblt,30,0,1,13.448646,0.0,13448.646
sweep_riblt_n100000_sim00_t4,riblt,4,0,1,12.716511,0.0,12716.511
sweep_riblt_n100000_sim00_t5,riblt,5,0,1,13.501658,0.0,13501.658000000001
sweep_riblt_n100000_sim00_t6,riblt,6,0,1,12.877975,0.0,12877.974999999999
sweep_riblt_n100000_sim00_t7,riblt,7,0,1,13.379321,0.0,13379.321
sweep_riblt_n100000_sim00_t8,riblt,8,0,1,12.681458,0.0,12681.457999999999
sweep_riblt_n100000_sim00_t9,riblt,9,0,1,13.111294999999998,0.0,13111.294999999998
sweep_riblt_n100000_sim05_t1,riblt,1,0.05,1,12.985765,0.05,12985.765000000001
sweep_riblt_n100000_sim05_t10,riblt,10,0.05,1,13.666552,0.05,13666.552
sweep_riblt_n100000_sim05_t11,riblt,11,0.05,1,13.15029,0.05,13150.29
sweep_riblt_n100000_sim05_t12,riblt,12,0.05,1,12.103487,0.05,12103.487
sweep_riblt_n100000_sim05_t13,riblt,13,0.05,1,12.602263,0.05,12602.263
sweep_riblt_n100000_sim05_t14,riblt,14,0.05,1,13.909702,0.05,13909.702
sweep_riblt_n100000_sim05_t15,riblt,15,0.05,1,12.442908,0.05,12442.908
sweep_riblt_n100000_sim05_t16,riblt,16,0.05,1,12.712288,0.05,12712.287999999999
sweep_riblt_n100000_sim05_t17,riblt,17,0.05,1,12.450571,0.05,12450.571
sweep_riblt_n100000_sim05_t18,riblt,18,0.05,1,12.492442,0.05,12492.442000000001
sweep_riblt_n100000_sim05_t19,riblt,19,0.05,1,13.460961,0.05,13460.961
sweep_riblt_n100000_sim05_t2,riblt,2,0.05,1,13.475599,0.05,13475.599
sweep_riblt_n100000_sim05_t20,riblt,20,0.05,1,11.817324,0.05,11817.323999999999
sweep_riblt_n100000_sim05_t21,riblt,21,0.05,1,12.739311,0.05,12739.311000000002
sweep_riblt_n100000_sim05_t22,riblt,22,0.05,1,12.69247,0.05,12692.47
sweep_riblt_n100000_sim05_t23,riblt,23,0.05,1,12.211269,0.05,12211.269
sweep_riblt_n100000_sim05_t24,riblt,24,0.05,1,12.529697,0.05,12529.697
sweep_riblt_n100000_sim05_t25,riblt,25,0.05,1,12.68198,0.05,12681.98
sweep_riblt_n100000_sim05_t26,riblt,26,0.05,1,12.927335,0.05,12927.335
sweep_riblt_n100000_sim05_t27,riblt,27,0.05,1,13.083933,0.05,13083.933
sweep_riblt_n100000_sim05_t28,riblt,28,0.05,1,12.441028,0.05,12441.027999999998
sweep_riblt_n100000_sim05_t29,riblt,29,0.05,1,12.687122,0.05,12687.122000000001
sweep_riblt_n100000_sim05_t3,riblt,3,0.05,1,12.505692,0.05,12505.692
sweep_riblt_n100000_sim05_t30,riblt,30,0.05,1,12.792072,0.05,12792.072
sweep_riblt_n100000_sim05_t4,riblt,4,0.05,1,12.598664,0.05,12598.663999999999
sweep_riblt_n100000_sim05_t5,riblt,5,0.05,1,12.371623,0.05,12371.623
sweep_riblt_n100000_sim05_t6,riblt,6,0.05,1,12.501415,0.05,12501.414999999999
sweep_riblt_n100000_sim05_t7,riblt,7,0.05,1,12.904346,0.05,12904.346
sweep_riblt_n100000_sim05_t8,riblt,8,0.05,1,14.085983,0.05,14085.983
sweep_riblt_n100000_sim05_t9,riblt,9,0.05,1,13.165629,0.05,13165.628999999999
sweep_riblt_n100000_sim100_t1,riblt,1,1,1,1.620835,1.0,1620.835
sweep_riblt_n100000_sim100_t10,riblt,10,1,1,1.613079,1.0,1613.079
sweep_riblt_n100000_sim100_t11,riblt,11,1,1,1.664497,1.0,1664.4969999999998
sweep_riblt_n100000_sim100_t12,riblt,12,1,1,1.583526,1.0,1583.526
sweep_riblt_n100000_sim100_t13,riblt,13,1,1,1.539687,1.0,1539.6870000000001
sweep_riblt_n100000_sim100_t14,riblt,14,1,1,1.6447770000000002,1.0,1644.777
sweep_riblt_n100000_sim100_t15,riblt,15,1,1,1.577619,1.0,1577.6190000000001
sweep_riblt_n100000_sim100_t16,riblt,16,1,1,1.568317,1.0,1568.317
sweep_riblt_n100000_sim100_t17,riblt,17,1,1,1.580497,1.0,1580.497
sweep_riblt_n100000_sim100_t18,riblt,18,1,1,1.573348,1.0,1573.348
sweep_riblt_n100000_sim100_t19,riblt,19,1,1,1.605262,1.0,1605.262
sweep_riblt_n100000_sim100_t2,riblt,2,1,1,1.617949,1.0,1617.949
sweep_riblt_n100000_sim100_t20,riblt,20,1,1,1.536635,1.0,1536.635
sweep_riblt_n100000_sim100_t21,riblt,21,1,1,1.625499,1.0,1625.499
sweep_riblt_n100000_sim100_t22,riblt,22,1,1,1.571914,1.0,1571.914
sweep_riblt_n100000_sim100_t23,riblt,23,1,1,1.604582,1.0,1604.5819999999999
sweep_riblt_n100000_sim100_t24,riblt,24,1,1,1.583788,1.0,1583.788
sweep_riblt_n100000_sim100_t25,riblt,25,1,1,1.618178,1.0,1618.1779999999999
sweep_riblt_n100000_sim100_t26,riblt,26,1,1,1.615417,1.0,1615.4170000000001
sweep_riblt_n100000_sim100_t27,riblt,27,1,1,1.557502,1.0,1557.502
sweep_riblt_n100000_sim100_t28,riblt,28,1,1,1.5546129999999998,1.0,1554.6129999999998
sweep_riblt_n100000_sim100_t29,riblt,29,1,1,1.5530659999999998,1.0,1553.0659999999998
sweep_riblt_n100000_sim100_t3,riblt,3,1,1,1.57528,1.0,1575.28
sweep_riblt_n100000_sim100_t30,riblt,30,1,1,1.582265,1.0,1582.265
sweep_riblt_n100000_sim100_t4,riblt,4,1,1,1.66408,1.0,1664.08
sweep_riblt_n100000_sim100_t5,riblt,5,1,1,1.559559,1.0,1559.559
sweep_riblt_n100000_sim100_t6,riblt,6,1,1,1.654764,1.0,1654.764
sweep_riblt_n100000_sim100_t7,riblt,7,1,1,1.495347,1.0,1495.347
sweep_riblt_n100000_sim100_t8,riblt,8,1,1,1.623738,1.0,1623.7379999999998
sweep_riblt_n100000_sim100_t9,riblt,9,1,1,1.567798,1.0,1567.798
sweep_riblt_n100000_sim10_t1,riblt,1,0.1,1,11.752923,0.1,11752.922999999999
sweep_riblt_n100000_sim10_t10,riblt,10,0.1,1,11.861162,0.1,11861.162
sweep_riblt_n100000_sim10_t11,riblt,11,0.1,1,11.94164,0.1,11941.64
sweep_riblt_n100000_sim10_t12,riblt,12,0.1,1,11.623362,0.1,11623.362000000001
sweep_riblt_n100000_sim10_t13,riblt,13,0.1,1,12.004359,0.1,12004.358999999999
